Customer ID,Recency,Frequency,Monetary,Segment
16400,95,9,3059.85,1
16401,1,23,6849.15,3
16402,265,2,499.1,5
16403,312,1,177.5,5
16404,70,1,443.05,1
16405,302,2,167.25,5
16406,19,3,528.36,1
16407,13,14,2761.65,1
16408,591,1,231.93,0
16409,36,12,5652.74,1
16410,734,1,130.32,0
16411,19,4,884.9399999999999,1
16412,54,5,593.19,1
16413,57,2,522.03,1
16414,22,5,551.21,1
16415,44,3,696.76,1
16416,27,9,2957.88,1
16417,493,1,35.7,0
16418,45,5,1028.74,1
16419,113,8,1463.7,1
16420,396,1,75.0,5
16421,376,3,526.27,5
16422,17,109,63589.07,4
16423,25,1,346.12,1
16424,191,2,443.06,1
16425,302,1,302.7,5
16426,2,10,1863.76,1
16427,263,2,241.06,5
16428,414,3,638.49,5
16429,106,1,284.55,1
16430,57,7,1117.94,1
16431,213,3,623.28,5
16432,64,1,287.4,1
16433,28,2,384.52,1
16434,29,12,2673.69,1
16435,512,3,1003.0699999999999,0
16436,668,3,319.14,0
16437,381,2,301.25,5
16438,6,5,798.35,1
16439,722,1,310.70000000000005,0
16440,8,6,3856.9700000000003,1
16441,67,5,1019.13,1
16442,2,5,891.98,1
16443,521,1,162.24,0
16444,46,17,3625.88,1
16445,34,4,583.16,1
16446,1,2,168472.5,4
16447,136,3,727.1,1
16448,198,2,361.12,5
16449,198,2,707.69,5
16450,150,3,1505.73,1
16451,88,3,1013.15,1
16452,631,2,332.17,0
16453,531,2,251.71,0
16454,45,4,30.950000000000003,1
16455,64,11,4376.87,1
16456,99,13,6788.34,1
16457,218,1,208.36,5
16458,3,30,5690.89,3
16459,730,1,71.78999999999999,0
16460,28,3,811.23,1
16461,178,3,1545.83,1
16462,74,3,136.0,1
16463,21,4,1422.4,1
16464,20,3,1298.66,1
16465,421,2,746.24,5
16466,34,15,3767.09,1
16467,509,7,2869.16,0
16468,74,3,787.52,1
16469,24,5,803.9,1
16470,52,11,2416.85,1
16471,275,4,1189.98,5
16472,434,2,789.6,5
16473,165,4,470.83,1
16474,7,7,1810.65,1
16475,88,4,544.3,1
16476,432,1,350.35,5
16477,64,11,4320.02,1
16478,25,3,331.0,1
16479,10,2,300.83,1
16480,76,1,769.29,1
16481,682,1,453.38,0
16482,16,1,220.62,1
16483,192,1,139.35,1
16484,174,2,404.3,1
16485,77,5,2287.19,1
16486,538,1,134.36,0
16487,577,2,209.4,0
16488,33,3,498.8,1
16489,380,2,303.7,5
16490,436,1,205.41000000000003,5
16491,47,2,1533.16,1
16492,541,1,385.56,0
16493,80,7,2132.09,1
16494,297,1,826.53,5
16495,3,3,648.26,1
16496,9,6,2330.77,1
16497,50,23,6695.28,3
16498,161,2,100.97,1
16499,360,8,2578.34,5
16500,5,9,843.9100000000001,1
16501,383,1,1191.23,5
16502,620,2,258.55,0
16503,107,11,3614.34,1
16504,25,1,465.88,1
16505,32,1,777.6,1
16506,20,2,90.30000000000001,1
16507,572,1,142.71,0
16508,630,1,240.95,0
16509,297,1,363.7,5
16510,372,6,2025.6,5
16511,22,6,1760.49,1
16513,5,4,874.59,1
16515,52,10,3179.06,1
16516,30,1,101.69999999999999,1
16517,277,1,162.7,5
16518,61,4,959.37,1
16519,25,4,542.76,1
16520,186,6,2474.14,1
16521,415,3,1140.11,5
16522,436,2,433.36,5
16523,2,28,11916.33,3
16524,446,2,306.19,5
16525,2,48,24562.74,3
16526,172,2,717.21,1
16527,81,2,1232.94,1
16528,4,1,244.41,1
16529,190,4,1986.8,1
16530,668,1,48.349999999999994,0
16531,22,11,2298.33,1
16532,18,5,8756.64,1
16533,19,3,1082.81,1
16534,642,1,635.9,0
16535,5,3,972.04,1
16536,110,1,548.12,1
16537,641,1,23.35,0
16538,541,3,395.07,0
16539,3,10,3732.01,1
16540,414,1,205.75,5
16541,735,1,424.03,0
16542,54,2,257.32,1
16543,592,1,292.21,0
16544,520,4,376.70000000000005,0
16545,165,2,689.82,1
16546,291,5,5606.47,5
16547,546,1,104.25999999999999,0
16548,599,1,30.15,0
16549,10,34,12781.8,3
16550,109,18,9368.24,3
16551,96,7,2237.12,1
16552,243,2,475.02000000000004,5
16553,163,33,16584.01,3
16554,42,8,2841.72,1
16555,35,6,1915.68,1
16556,67,17,8012.58,1
16557,24,2,281.85,1
16558,1,38,13873.51,3
16559,397,1,175.0,5
16560,27,8,3048.38,1
16561,6,2,511.12,1
16562,477,1,223.85999999999999,0
16563,54,6,4412.56,1
16564,569,1,87.8,0
16565,364,4,773.05,5
16566,15,5,614.66,1
16567,194,2,865.6,1
16568,428,2,1020.9000000000001,5
16569,3,5,1455.23,1
16570,15,20,7434.31,3
16571,27,10,4248.74,1
16572,127,3,1009.6,1
16573,85,2,663.61,1
16574,71,3,1301.78,1
16576,420,2,540.87,5
16577,667,1,380.0,0
16578,626,1,156.6,0
16579,426,1,295.05,5
16581,183,1,105.84,1
16582,113,1,313.62,1
16583,374,2,531.4,5
16584,80,5,3156.17,1
16585,594,2,341.59,0
16586,249,3,1462.78,5
16587,232,1,225.15,5
16588,386,4,1361.28,5
16589,71,4,612.36,1
16590,401,2,605.9,5
16591,69,1,213.5,1
16592,4,28,7807.91,3
16593,51,8,1071.1399999999999,1
16594,75,1,181.09,1
16595,61,5,1757.75,1
16596,16,4,579.63,1
16597,4,1,90.04,1
16598,286,1,145.04999999999998,5
16599,386,1,172.8,5
16600,4,13,2153.41,1
16601,41,3,677.0,1
16602,36,2,763.33,1
16603,75,2,482.47,1
16604,563,2,432.45,0
16605,724,1,60.48,0
16606,404,2,357.66,5
16607,18,25,5706.87,3
16608,454,2,1286.6200000000001,5
16609,15,7,5493.46,1
16610,219,1,75.66,5
16611,186,6,1785.13,1
16612,33,9,3245.43,1
16613,70,1,618.59,1
16614,183,3,1179.79,1
16615,626,1,291.5,0
16616,15,2,500.42,1
16617,236,1,151.85,5
16618,31,5,2647.59,1
16619,264,4,1938.33,5
16620,4,6,1758.93,1
16621,52,4,813.48,1
16622,544,1,225.4,0
16623,246,4,1015.24,5
16624,81,2,810.5699999999999,1
16625,275,5,1654.03,5
16626,1,17,4413.1,1
16627,79,1,322.8,1
16628,30,7,2318.1,1
16629,74,2,408.63,1
16630,407,1,106.80000000000001,5
16631,482,7,1892.52,0
16632,486,2,406.4,0
16633,17,6,2883.1,1
16634,223,6,1814.61,5
16635,407,1,473.0,5
16636,438,4,3802.04,5
16637,32,4,1154.47,1
16638,23,15,2430.53,1
16639,31,4,1747.98,1
16640,398,1,179.4,5
16641,106,2,554.5,1
16642,5,3,1077.45,1
16643,246,2,923.11,5
16644,178,2,833.78,1
16645,736,1,160.39,0
16646,449,1,678.8,5
16647,170,4,541.9,1
16648,43,3,672.8,1
16649,520,1,306.58000000000004,0
16650,72,7,1916.11,1
16651,587,1,136.2,0
16652,59,16,17550.39,3
16653,16,2,1212.66,1
16654,141,8,1711.47,1
16655,18,13,6423.26,1
16656,22,30,16833.170000000002,3
16657,10,4,874.43,1
16658,368,6,814.07,5
16659,189,1,39.12,1
16660,16,7,1879.55,1
16661,540,4,932.76,0
16662,394,1,151.05,5
16663,729,1,165.0,0
16664,569,1,109.2,0
16665,362,1,135.39999999999998,5
16666,19,2,217.71,1
16667,68,2,567.1800000000001,1
16668,15,13,862.42,1
16669,24,3,1348.88,1
16670,17,20,8030.150000000001,3
16671,28,3,1692.27,1
16672,2,20,8134.9400000000005,3
16673,679,1,171.13,0
16674,55,2,304.24,1
16675,442,2,608.86,5
16676,34,6,2361.9,1
16677,411,2,880.62,5
16678,3,12,3109.99,1
16679,366,3,793.06,5
16680,43,3,821.45,1
16681,73,7,1921.84,1
16682,5,5,1028.0,1
16683,534,1,320.25,0
16684,4,55,147142.77,4
16685,61,2,324.24,1
16686,47,16,4881.07,1
16687,391,1,157.63,5
16688,1,4,1260.86,1
16689,76,2,422.59999999999997,1
16690,72,4,353.03,1
16691,418,2,178.83,5
16692,256,4,1914.6999999999998,5
16693,69,5,1179.48,1
16694,723,1,98.30000000000001,0
16695,562,2,191.9,0
16696,135,4,657.9000000000001,1
16697,241,1,112.75,5
16698,227,2,1998.0,5
16699,380,7,994.6,5
16700,9,25,9167.710000000001,3
16701,9,26,9916.73,3
16702,415,4,1110.83,5
16704,618,2,664.16,0
16705,1,42,43515.051,3
16706,37,3,531.35,1
16707,400,4,533.41,5
16708,46,1,656.63,1
16709,85,14,9056.01,1
16710,19,22,6291.77,3
16711,3,9,2868.48,1
16712,9,13,4232.87,1
16713,19,32,14529.99,3
16714,219,4,1497.33,5
16715,78,2,625.52,1
16716,267,3,2149.6800000000003,5
16717,24,14,6970.93,1
16718,369,5,3612.13,5
16719,15,14,3944.35,1
16720,26,3,758.74,1
16721,262,1,292.47,5
16722,17,22,8989.08,3
16723,91,4,1231.36,1
16724,405,1,147.35,5
16725,302,14,1810.41,5
16726,26,7,2063.88,1
16727,364,4,1377.77,5
16728,46,4,1048.28,1
16729,38,21,7205.33,3
16730,52,3,743.11,1
16731,648,1,170.3,0
16732,32,4,4387.64,1
16733,530,1,259.68,0
16734,52,3,646.76,1
16735,79,14,6217.41,1
16736,506,5,2956.56,0
16737,53,2,835.1999999999999,1
16738,298,1,3.75,5
16739,177,2,786.43,1
16740,395,1,226.91,5
16741,625,1,173.06,0
16742,47,14,2799.87,1
16743,29,14,4212.15,1
16744,11,7,1291.91,1
16745,87,17,7180.7,1
16746,5,42,18046.75,3
16747,38,2,836.06,1
16748,18,14,3637.33,1
16749,591,2,4157.88,0
16750,45,5,623.93,1
16751,31,1,1764.72,1
16752,373,1,415.0,5
16753,58,1,223.92000000000002,1
16754,372,29,67502.47,3
16755,114,7,2864.68,1
16756,215,7,1312.3700000000001,5
16757,319,2,270.48,5
16758,65,1,369.34000000000003,1
16759,8,3,789.79,1
16760,430,1,228.0,5
16761,97,1,316.62,1
16762,20,3,1207.24,1
16763,199,2,964.6999999999999,5
16764,4,13,2790.9500000000003,1
16765,294,2,454.75,5
16766,273,2,1145.6,5
16767,31,15,8056.76,1
16768,48,9,1698.57,1
16769,260,4,1117.05,5
16770,58,9,1909.73,1
16771,33,10,3949.6,1
16772,423,3,3698.0499999999997,5
16773,57,3,421.24,1
16774,68,8,1567.48,1
16775,10,16,3052.7400000000002,1
16776,60,2,592.51,1
16777,80,5,1292.18,1
16778,74,2,245.94,1
16779,2,53,33165.94,3
16780,100,3,596.4,1
16781,372,2,934.25,5
16782,10,38,10000.32,3
16783,437,1,391.95,5
16784,20,5,892.33,1
16785,410,1,533.78,5
16786,394,1,51.839999999999996,5
16787,398,4,1017.53,5
16788,123,5,1928.93,1
16789,8,1,80.8,1
16790,4,6,1545.6200000000001,1
16791,29,15,3957.63,1
16792,282,5,623.46,5
16793,57,1,243.84,1
16794,1,15,2052.7,1
16795,365,3,2477.29,5
16796,89,1,305.62,1
16797,393,5,1802.02,5
16798,554,3,841.16,0
16799,432,2,452.78000000000003,5
16800,11,1,1162.65,1
16801,163,4,1594.23,1
16802,679,2,582.61,0
16803,65,1,332.3,1
16804,23,3,536.99,1
16805,174,5,1091.34,1
16806,103,4,762.16,1
16807,143,6,2123.88,1
16808,99,2,288.42,1
16809,23,9,1727.43,1
16810,192,2,842.0400000000001,1
16811,5,2,547.07,1
16812,361,4,2392.0,5
16813,8,10,1652.18,1
16814,14,36,12198.14,3
16815,454,2,406.02,5
16816,103,4,417.06,1
16817,3,13,2804.9,1
16818,11,11,3349.57,1
16819,465,2,182.59,5
16820,96,1,497.61,1
16821,382,1,113.35,5
16822,686,1,181.39,0
16823,227,7,2243.09,5
16824,16,3,686.24,1
16825,39,5,1826.89,1
16826,51,1,341.7,1
16827,393,5,392.13,5
16828,93,2,128.5,1
16829,157,2,513.32,1
16830,39,4,1207.5,1
16831,565,1,91.8,0
16832,184,5,417.61,1
16833,1,6,2409.04,1
16834,228,2,898.96,5
16835,128,6,1538.41,1
16836,40,4,782.37,1
16837,31,11,3170.98,1
16838,197,4,1159.61,1
16839,9,44,22310.49,3
16840,603,2,139.85,0
16841,37,12,4006.06,1
16842,101,3,1264.19,1
16843,43,35,19571.43,3
16844,563,2,614.34,0
16845,618,1,253.88,0
16846,50,3,842.41,1
16847,43,2,614.89,1
16848,53,4,1411.62,1
16849,187,1,124.57,1
16850,334,1,332.41,5
16851,4,3,342.45,1
16852,10,2,144.91000000000003,1
16854,417,2,1408.96,5
16855,24,2,328.4,1
16856,15,3,358.49,1
16857,443,1,352.8,5
16858,369,10,4668.28,5
16859,145,7,1932.41,1
16860,453,3,1610.62,5
16861,60,5,946.59,1
16862,547,4,662.33,0
16863,31,3,998.52,1
16864,434,2,409.25,5
16865,402,1,130.95,5
16866,141,3,207.73999999999998,1
16867,690,1,76.74000000000001,0
16868,394,3,384.56,5
16869,23,4,817.12,1
16870,469,1,450.15999999999997,5
16871,22,6,2812.34,1
16872,77,6,1213.13,1
16873,5,12,14617.39,1
16874,379,1,209.89000000000001,5
16875,67,11,4234.53,1
16876,404,1,136.01,5
16877,12,6,846.62,1
16878,84,1,13.3,1
16880,31,8,1813.21,1
16881,67,1,432.0,1
16882,67,3,705.12,1
16883,187,19,2374.09,1
16884,38,4,1070.97,1
16885,15,4,684.6,1
16886,456,1,134.0,5
16887,35,3,658.17,1
16888,401,3,434.2,5
16889,195,6,2526.65,1
16890,477,3,285.41,0
16891,2,11,1945.2,1
16892,1,7,754.75,1
16893,367,2,395.82,5
16894,502,3,1306.96,0
16895,65,5,1102.9,1
16896,555,1,103.95,0
16897,299,2,289.78,5
16898,26,5,997.29,1
16899,8,8,1695.77,1
16900,17,3,887.11,1
16901,729,1,204.26,0
16902,116,1,1706.88,1
16903,29,3,1041.75,1
16904,4,21,5014.06,3
16905,5,17,4961.17,1
16906,82,7,1410.92,1
16907,29,9,1650.81,1
16908,722,1,252.59,0
16909,72,1,379.14,1
16910,4,8,1508.96,1
16911,636,2,255.25,0
16912,29,15,4460.51,1
16913,290,3,423.90999999999997,5
16914,36,1,183.76,1
16915,9,11,1543.18,1
16916,24,4,1098.45,1
16917,277,2,1851.88,5
16918,50,16,3206.54,1
16919,156,24,5108.01,3
16920,411,1,355.45,5
16921,61,3,409.21,1
16922,573,1,611.08,0
16923,12,32,13157.130000000001,3
16924,21,3,829.89,1
16925,540,1,125.65,0
16926,371,5,1399.8600000000001,5
16927,116,3,543.05,1
16928,80,29,4013.7799999999997,3
16929,4,7,1295.39,1
16930,26,3,378.89,1
16931,5,23,5184.27,3
16932,53,3,412.55,1
16933,1,9,3099.3,1
16934,55,6,2083.14,1
16935,382,3,530.86,5
16936,26,2,548.29,1
16937,499,1,196.25,0
16938,9,9,6995.360000000001,1
16939,489,3,433.85,0
16940,52,8,6427.66,1
16941,612,1,33.0,0
16942,13,9,1904.99,1
16943,212,5,1299.49,5
16944,610,1,101.36,0
16945,22,33,8548.16,3
16946,383,5,1222.04,5
16947,236,5,955.21,5
16948,139,7,868.77,1
16949,4,6,1286.27,1
16950,57,10,3713.77,1
16951,135,3,1277.75,1
16952,109,5,795.83,1
16953,30,1,20.8,1
16954,1,20,6081.88,3
16955,185,6,1309.41,1
16956,18,1,308.74,1
16957,239,2,416.64,5
16958,435,1,778.49,5
16959,87,1,117.35000000000001,1
16960,39,8,1990.88,1
16961,116,3,794.56,1
16962,410,1,251.04,5
16963,187,1,110.55000000000001,1
16964,733,2,207.85,0
16965,227,1,201.19,5
16966,8,7,2154.97,1
16967,189,1,319.02,1
16968,4,2,439.43,1
16969,39,3,650.41,1
16970,626,1,71.4,0
16971,38,1,357.21,1
16972,383,2,749.0,5
16973,386,1,127.0,5
16974,523,2,365.5,0
16975,423,3,926.12,5
16976,267,1,251.51999999999998,5
16977,395,4,496.0,5
16978,78,3,768.88,1
16979,4,9,2859.74,1
16980,255,3,1422.8300000000002,5
16982,61,1,384.06,1
16983,13,11,3654.02,1
16984,88,9,10350.53,1
16985,17,23,10923.16,3
16986,30,11,4888.75,1
16987,3,11,2521.4,1
16988,5,2,382.67,1
16989,7,6,1133.25,1
16990,219,2,344.0,5
16991,421,1,1041.21,5
16992,11,13,5476.5,1
16993,464,2,1950.9499999999998,5
16996,30,9,2123.61,1
16997,288,3,702.0,5
16998,150,5,402.0,1
16999,23,2,484.82,1
17000,396,2,406.3,5
17001,1,19,6640.8,3
17002,86,7,2571.55,1
17003,402,4,828.21,5
17004,46,4,2324.36,1
17005,471,2,622.36,5
17006,5,8,1635.27,1
17007,51,7,1120.1,1
17008,429,1,81.36,5
17009,551,1,242.06,0
17010,18,1,195.36,1
17011,30,3,671.7,1
17012,725,1,360.61,0
17014,8,3,583.4300000000001,1
17015,29,3,1838.6100000000001,1
17016,577,1,552.4,0
17017,3,29,14110.61,3
17018,41,6,2287.7,1
17019,11,11,3961.11,1
17020,542,2,935.62,0
17021,442,6,1182.22,5
17022,31,2,260.0,1
17023,417,3,800.18,5
17024,45,3,95.85,1
17025,61,5,1510.6399999999999,1
17026,185,3,208.98,1
17027,79,9,1310.63,1
17028,581,3,1593.83,0
17029,111,7,2137.3,1
17030,64,1,146.87,1
17031,12,6,2773.85,1
17032,548,8,2984.32,0
17033,86,4,1332.79,1
17034,16,5,1276.42,1
17035,246,4,613.59,5
17036,383,1,176.9,5
17037,88,1,1267.32,1
17038,30,2,743.17,1
17039,604,1,1954.99,0
17040,138,2,463.25,1
17041,27,6,1655.2,1
17042,3,5,1036.58,1
17043,32,8,2593.65,1
17044,25,12,11962.3,1
17045,113,5,827.6800000000001,1
17046,157,5,1906.07,1
17047,85,6,2289.23,1
17048,118,7,2071.68,1
17049,3,19,9942.53,3
17050,96,11,4648.59,1
17051,194,4,706.49,1
17052,28,1,399.09,1
17053,131,1,498.48,1
17054,28,5,1356.33,1
17055,446,1,232.85,5
17056,738,1,128.60000000000002,0
17057,596,1,294.74,0
17058,82,3,1179.89,1
17059,30,9,5586.93,1
17060,266,1,234.24,5
17061,74,11,5232.2300000000005,1
17062,314,6,1179.14,5
17063,21,13,3638.53,1
17064,59,3,855.45,1
17065,638,2,194.7,0
17066,726,1,228.34,0
17067,725,3,454.54,0
17068,12,47,9153.83,3
17069,28,14,5794.28,1
17070,114,2,437.42,1
17071,28,13,3793.71,1
17072,625,1,273.35,0
17073,18,4,1446.09,1
17074,563,1,203.05,0
17075,18,10,2236.63,1
17076,36,6,1242.75,1
17077,578,1,306.0,0
17078,36,2,378.2,1
17079,78,1,118.80000000000001,1
17080,22,7,957.53,1
17081,25,6,949.39,1
17082,33,6,4732.03,1
17083,109,9,4049.79,1
17084,35,3,5001.21,1
17085,123,28,7847.67,3
17086,7,6,2050.08,1
17087,738,1,221.53,0
17088,28,4,1991.01,1
17089,386,1,128.45,5
17090,4,13,3080.1800000000003,1
17091,3,19,7789.2,3
17092,50,11,5511.41,1
17093,593,1,235.88,0
17094,322,2,402.20000000000005,5
17095,23,7,2572.25,1
17096,15,11,3697.93,1
17097,2,9,1318.08,1
17098,382,3,591.0699999999999,5
17099,533,1,582.17,0
17100,18,2,971.74,1
17101,10,7,2507.05,1
17102,262,1,25.5,5
17103,722,1,424.3,0
17104,424,1,474.03,5
17105,159,2,665.78,1
17106,389,1,481.58,5
17107,33,10,16052.72,1
17108,664,1,174.95,0
17109,29,8,1291.71,1
17110,165,3,499.9,1
17111,47,2,459.58,1
17112,503,1,197.57,0
17113,574,6,2305.59,0
17114,6,8,801.12,1
17115,8,7,2761.4900000000002,1
17116,648,1,389.78,0
17117,288,1,116.19999999999999,5
17118,318,1,157.02,5
17119,3,2,606.91,1
17120,233,1,307.46,5
17121,403,1,314.74,5
17122,119,4,570.5,1
17123,162,3,977.17,1
17124,185,1,294.24,1
17125,50,1,230.5,1
17126,152,9,2016.43,1
17127,429,5,1155.0300000000002,5
17128,335,1,157.09,5
17129,520,1,31.85,0
17131,5,5,2463.17,1
17132,452,2,1220.9099999999999,5
17133,16,12,14622.33,1
17134,107,3,625.3,1
17135,16,10,1937.76,1
17136,662,1,231.68,0
17137,416,6,1099.81,5
17138,276,7,4417.27,5
17139,16,25,19566.76,3
17140,247,1,454.12,5
17141,418,4,727.58,5
17142,239,4,1275.25,5
17143,417,2,880.97,5
17144,1,2,984.57,1
17145,513,4,3120.91,0
17146,106,13,5852.64,1
17147,23,9,3199.95,1
17148,52,1,124.88,1
17149,451,1,143.10000000000002,5
17150,377,6,1357.95,5
17151,735,1,231.90000000000003,0
17152,195,4,2016.5,1
17153,24,1,213.78,1
17154,75,1,329.34,1
17155,18,7,892.46,1
17156,492,1,591.87,0
17157,8,19,5151.9,3
17158,32,5,1980.0,1
17159,22,5,2099.59,1
17160,31,17,10209.16,3
17161,444,1,856.01,5
17162,29,10,1715.46,1
17163,22,4,699.78,1
17164,33,7,2467.35,1
17165,284,6,1794.32,5
17166,39,2,206.34,1
17167,380,3,867.11,5
17168,499,1,400.2,0
17169,58,3,1156.73,1
17170,374,2,178.68,5
17171,289,2,384.59,5
17172,79,3,956.5699999999999,1
17173,5,8,3766.6,1
17174,218,1,59.9,5
17175,44,4,1443.69,1
17176,202,3,902.3199999999999,5
17177,505,1,119.5,0
17178,731,1,432.96,0
17179,178,6,1507.26,1
17180,56,11,2236.77,1
17181,57,3,465.37,1
17182,423,2,321.3,5
17183,8,6,3347.31,1
17184,569,2,198.41000000000003,0
17185,592,3,229.46,0
17186,47,2,144.0,1
17187,227,2,467.71,5
17188,11,13,4592.93,1
17189,106,5,953.63,1
17190,59,7,1726.57,1
17191,28,15,4820.45,1
17192,536,1,75.28,0
17193,36,9,2310.04,1
17194,274,3,812.5,5
17195,655,1,562.98,0
17196,428,1,327.75,5
17197,30,1,1013.01,1
17198,24,3,1213.88,1
17199,582,1,135.04000000000002,0
17200,387,4,356.71,5
17201,54,4,1143.1,1
17202,421,1,160.65,5
17203,36,10,5564.09,1
17204,175,9,5504.6900000000005,1
17205,54,3,999.35,1
17206,53,1,204.24,1
17207,652,1,292.62,0
17208,396,1,111.15,5
17209,649,3,595.7,0
17210,393,1,251.72,5
17211,27,13,4046.65,1
17212,253,3,794.41,5
17213,40,13,5182.3,1
17214,60,6,1059.1200000000001,1
17215,464,1,186.15,5
17216,554,1,63.6,0
17217,234,2,210.1,5
17218,4,18,4178.93,1
17219,32,2,259.13,1
17220,24,21,4457.31,3
17221,7,5,976.62,1
17222,65,6,1579.51,1
17223,310,3,850.88,5
17224,501,1,100.86,0
17225,582,1,131.15,0
17226,309,3,895.47,5
17227,19,12,2021.18,1
17228,16,13,3175.98,1
17229,96,2,318.76,1
17230,264,18,9388.49,5
17231,12,25,7064.8,3
17232,3,2,417.77,1
17233,35,3,560.86,1
17234,183,1,149.89000000000001,1
17235,25,8,1904.8799999999999,1
17236,13,12,1929.26,1
17237,11,4,994.13,1
17238,3,32,7701.76,3
17239,313,4,1189.45,5
17240,596,1,130.6,0
17241,385,12,2736.64,5
17242,108,5,2889.28,1
17243,1,69,20460.48,3
17244,53,5,1826.04,1
17245,205,2,371.63,5
17246,547,2,38.92,0
17247,15,1,280.09000000000003,1
17248,120,2,500.54,1
17249,429,1,68.03,5
17250,4,2,381.97,1
17251,363,3,798.98,5
17252,117,2,348.91,1
17253,18,1,178.26,1
17254,5,3,469.48,1
17255,41,4,781.7,1
17256,107,5,498.93,1
17257,436,2,189.78,5
17258,397,2,417.3,5
17259,148,6,1820.34,1
17260,411,1,120.95,5
17261,510,1,221.59,0
17262,52,11,2757.62,1
17263,208,1,63.440000000000005,5
17264,424,1,268.28,5
17265,139,2,550.01,1
17266,2,5,501.71999999999997,1
17267,127,2,317.2,1
17268,108,11,1733.8899999999999,1
17269,386,1,491.81,5
17270,469,2,601.4499999999999,5
17271,736,1,204.3,0
17272,42,4,2148.63,1
17273,424,1,141.12,5
17274,35,2,573.22,1
17275,383,1,114.1,5
17276,402,1,502.49,5
17277,228,2,1065.3500000000001,5
17278,241,2,271.24,5
17279,58,1,187.82999999999998,1
17280,438,1,118.85999999999999,5
17281,374,6,797.8499999999999,5
17282,130,5,2308.54,1
17283,379,1,188.46,5
17284,60,8,2788.06,1
17285,628,2,407.94,0
17286,22,3,389.18,1
17287,26,21,4049.56,3
17288,9,11,2468.43,1
17289,32,9,2041.8,1
17290,4,8,1487.96,1
17291,308,1,550.8000000000001,5
17292,472,2,271.75,0
17293,8,17,3750.63,1
17294,669,2,467.78999999999996,0
17295,29,3,547.0,1
17296,730,1,338.13,0
17297,17,1,128.18,1
17298,101,5,954.26,1
17299,12,6,993.23,1
17300,391,2,393.64,5
17301,21,2,294.39,1
17302,15,5,1135.63,1
17303,361,1,250.04,5
17304,534,1,111.5,0
17305,649,1,2135.46,0
17306,11,21,9782.35,3
17307,395,11,3999.8900000000003,5
17308,393,2,4511.76,5
17309,95,3,320.39,1
17310,387,2,1025.1,5
17311,78,6,3566.56,1
17312,139,3,644.3,1
17313,31,1,2328.84,1
17314,25,17,4904.43,1
17315,2,43,9599.58,3
17316,420,1,124.45,5
17317,46,3,2600.34,1
17318,725,1,157.32999999999998,0
17319,669,1,29.1,0
17320,100,6,2895.77,1
17321,8,6,1665.21,1
17322,376,5,922.59,5
17323,15,12,1551.04,1
17324,18,12,2298.12,1
17325,280,3,609.5699999999999,5
17326,408,2,312.35,5
17327,410,2,152.35,5
17328,673,1,104.7,0
17329,14,5,998.53,1
17330,23,4,423.8,1
17331,124,1,175.2,1
17332,528,5,838.27,0
17333,86,1,494.25,1
17334,302,3,635.15,5
17335,384,2,497.04,5
17336,472,1,81.12,0
17337,151,4,1981.06,1
17338,17,17,11889.33,3
17339,94,3,362.36,1
17340,30,18,22289.22,3
17341,157,5,1688.82,1
17342,380,4,1227.54,5
17343,355,6,1259.94,5
17344,46,2,457.36,1
17345,15,10,1586.6299999999999,1
17346,4,26,5132.72,3
17347,86,1,228.96,1
17348,15,9,2442.29,1
17349,179,5,772.41,1
17350,8,7,1893.701,1
17351,36,12,1988.23,1
17352,696,1,36.25,0
17353,129,4,3242.0,1
17354,51,4,3133.96,1
17355,386,1,273.31,5
17356,312,5,946.47,5
17357,24,2,384.39,1
17358,303,5,861.01,5
17359,11,2,284.46,1
17360,17,6,1200.51,1
17361,49,5,871.79,1
17362,239,7,1024.04,5
17363,395,3,920.46,5
17364,1,28,11972.92,3
17365,13,15,8184.49,1
17366,432,2,1077.24,5
17367,238,1,167.55,5
17368,23,14,2758.29,1
17369,456,1,979.1999999999999,5
17370,73,4,446.18,1
17371,17,6,655.37,1
17372,41,28,4347.31,3
17373,40,7,1167.5,1
17374,219,3,727.11,5
17375,199,4,660.55,1
17376,71,4,453.64,1
17377,24,78,18232.57,3
17378,374,1,10.95,5
17379,11,1,389.71999999999997,1
17380,434,3,645.0,5
17381,9,38,40002.37,3
17382,65,8,902.28,1
17383,4,2,304.09,1
17384,19,3,507.55,1
17385,15,1,256.11,1
17386,8,7,2812.77,1
17387,20,2,746.81,1
17388,78,11,2675.37,1
17389,1,61,57215.33,3
17390,421,1,149.3,5
17391,164,2,508.8,1
17392,307,3,585.92,5
17393,411,2,381.15,5
17394,219,1,203.86999999999998,5
17395,508,1,97.5,0
17396,39,14,8807.1,1
17397,22,3,1198.28,1
17398,115,3,653.38,1
17400,126,8,4623.28,1
17401,541,1,114.85,0
17402,5,23,5095.53,3
17403,36,2,382.87,1
17404,4,23,47781.12,3
17405,1,3,1031.41,1
17406,333,13,4889.05,5
17407,412,1,552.9,5
17408,163,3,316.09000000000003,1
17409,185,10,7793.51,1
17410,16,5,1214.72,1
17411,12,5,1425.38,1
17412,3,16,4417.52,1
17413,405,2,560.14,5
17414,44,6,2249.52,1
17415,80,1,507.84,1
17416,30,22,17298.45,3
17417,549,1,164.18,0
17418,42,3,670.0600000000001,1
17419,11,18,6500.52,1
17420,50,6,1084.43,1
17421,386,3,1059.41,5
